flight_id,date,origin,destination,airline,dep_time,arr_time,duration_hrs,price_usd,flight_code,day_of_week,month,date_dt
1914,2025-05-05,JFK,SEA,Delta,18:00,21:00,3.4,152,DE247,Monday,5,2025-05-05
2391,2025-05-06,JFK,SEA,KLM,07:45,08:45,1.1,134,KL958,Tuesday,5,2025-05-06
2865,2025-05-07,JFK,SEA,Air Canada,10:30,11:30,1.6,129,AI768,Wednesday,5,2025-05-07
3335,2025-05-08,JFK,SEA,Air France,11:45,13:45,2.6,122,AI266,Thursday,5,2025-05-08
3821,2025-05-09,JFK,SEA,Delta,08:00,10:00,2.3,130,DE828,Friday,5,2025-05-09
4296,2025-05-10,JFK,SEA,United,10:00,11:00,1.0,161,UN164,Saturday,5,2025-05-10
4778,2025-05-11,JFK,SEA,KLM,21:00,23:00,2.3,141,KL707,Sunday,5,2025-05-11
5252,2025-05-12,JFK,SEA,American,16:30,17:30,1.5,143,AM257,Monday,5,2025-05-12
5722,2025-05-13,JFK,SEA,Qantas,22:30,23:30,1.2,123,QA184,Tuesday,5,2025-05-13
6192,2025-05-14,JFK,SEA,KLM,20:15,21:15,1.7,128,KL761,Wednesday,5,2025-05-14
6656,2025-05-15,JFK,SEA,American,13:45,15:45,2.3,141,AM277,Thursday,5,2025-05-15
7142,2025-05-16,JFK,SEA,American,19:15,21:15,2.5,121,AM346,Friday,5,2025-05-16
7614,2025-05-17,JFK,SEA,Air Canada,13:00,15:00,2.8,147,AI490,Saturday,5,2025-05-17
8086,2025-05-18,JFK,SEA,Japan Airlines,10:45,11:45,1.2,172,JA520,Sunday,5,2025-05-18
8567,2025-05-19,JFK,SEA,Singapore Airlines,15:15,17:15,2.5,153,SI546,Monday,5,2025-05-19
9042,2025-05-20,JFK,SEA,Delta,11:00,14:00,3.4,135,DE261,Tuesday,5,2025-05-20
9508,2025-05-21,JFK,SEA,United,05:00,06:00,1.0,138,UN675,Wednesday,5,2025-05-21
9985,2025-05-22,JFK,SEA,Qantas,17:15,20:15,3.3,158,QA538,Thursday,5,2025-05-22
10455,2025-05-23,JFK,SEA,Delta,09:45,10:45,1.8,119,DE314,Friday,5,2025-05-23
10928,2025-05-24,JFK,SEA,Air Canada,21:00,23:00,2.9,150,AI634,Saturday,5,2025-05-24
11402,2025-05-25,JFK,SEA,Lufthansa,07:45,09:45,2.1,139,LU487,Sunday,5,2025-05-25
11890,2025-05-26,JFK,SEA,United,10:30,12:30,2.2,120,UN833,Monday,5,2025-05-26
12372,2025-05-27,JFK,SEA,Delta,18:15,21:15,3.4,125,DE330,Tuesday,5,2025-05-27
12856,2025-05-28,JFK,SEA,LATAM,08:30,11:30,3.0,138,LA668,Wednesday,5,2025-05-28
13339,2025-05-29,JFK,SEA,Singapore Airlines,15:30,16:30,1.6,159,SI351,Thursday,5,2025-05-29
13820,2025-05-30,JFK,SEA,American,15:30,16:30,1.9,122,AM455,Friday,5,2025-05-30
14285,2025-05-31,JFK,SEA,American,14:45,17:45,3.2,145,AM149,Saturday,5,2025-05-31
14765,2025-06-01,JFK,SEA,KLM,21:30,23:30,2.5,169,KL378,Sunday,6,2025-06-01
15244,2025-06-02,JFK,SEA,United,15:45,16:45,1.2,157,UN191,Monday,6,2025-06-02
15722,2025-06-03,JFK,SEA,Air Canada,17:00,19:00,2.8,141,AI164,Tuesday,6,2025-06-03
16196,2025-06-04,JFK,SEA,United,17:30,18:30,1.6,167,UN901,Wednesday,6,2025-06-04
16662,2025-06-05,JFK,SEA,ANA,13:15,16:15,3.1,141,AN525,Thursday,6,2025-06-05
17142,2025-06-06,JFK,SEA,Qantas,18:45,20:45,2.2,184,QA532,Friday,6,2025-06-06
17614,2025-06-07,JFK,SEA,Delta,05:45,06:45,1.7,156,DE461,Saturday,6,2025-06-07
18100,2025-06-08,JFK,SEA,LATAM,20:00,22:00,2.7,190,LA815,Sunday,6,2025-06-08
18575,2025-06-09,JFK,SEA,Delta,16:45,18:45,2.7,158,DE501,Monday,6,2025-06-09
19046,2025-06-10,JFK,SEA,Delta,10:45,11:45,1.5,156,DE213,Tuesday,6,2025-06-10
19520,2025-06-11,JFK,SEA,KLM,11:00,14:00,3.4,165,KL264,Wednesday,6,2025-06-11
20002,2025-06-12,JFK,SEA,KLM,21:15,23:15,2.7,150,KL710,Thursday,6,2025-06-12
20476,2025-06-13,JFK,SEA,Air Canada,11:00,14:00,3.0,185,AI886,Friday,6,2025-06-13
20951,2025-06-14,JFK,SEA,Air Canada,14:45,15:45,1.5,165,AI721,Saturday,6,2025-06-14
21418,2025-06-15,JFK,SEA,Lufthansa,16:00,18:00,2.3,201,LU205,Sunday,6,2025-06-15
21887,2025-06-16,JFK,SEA,American,22:15,00:15,2.3,156,AM657,Monday,6,2025-06-16
22352,2025-06-17,JFK,SEA,United,11:00,12:00,1.1,174,UN219,Tuesday,6,2025-06-17
22839,2025-06-18,JFK,SEA,ANA,21:00,23:00,2.0,176,AN569,Wednesday,6,2025-06-18
23330,2025-06-19,JFK,SEA,LATAM,05:00,07:00,2.0,151,LA381,Thursday,6,2025-06-19
23800,2025-06-20,JFK,SEA,Delta,18:30,20:30,2.7,168,DE576,Friday,6,2025-06-20
24292,2025-06-21,JFK,SEA,Singapore Airlines,13:45,15:45,2.6,189,SI872,Saturday,6,2025-06-21
24774,2025-06-22,JFK,SEA,Air France,11:00,12:00,1.4,166,AI716,Sunday,6,2025-06-22
25257,2025-06-23,JFK,SEA,Lufthansa,16:30,17:30,1.5,169,LU511,Monday,6,2025-06-23
25720,2025-06-24,JFK,SEA,LATAM,07:15,09:15,2.8,157,LA311,Tuesday,6,2025-06-24
26192,2025-06-25,JFK,SEA,Air France,22:45,23:45,1.1,152,AI842,Wednesday,6,2025-06-25
26679,2025-06-26,JFK,SEA,KLM,10:30,13:30,3.3,156,KL693,Thursday,6,2025-06-26
27138,2025-06-27,JFK,SEA,LATAM,19:45,20:45,1.2,168,LA752,Friday,6,2025-06-27
27604,2025-06-28,JFK,SEA,ANA,19:45,21:45,2.2,205,AN905,Saturday,6,2025-06-28
28072,2025-06-29,JFK,SEA,Japan Airlines,17:00,19:00,2.0,204,JA736,Sunday,6,2025-06-29
28538,2025-06-30,JFK,SEA,Air France,10:15,11:15,1.7,170,AI504,Monday,6,2025-06-30
29014,2025-07-01,JFK,SEA,Singapore Airlines,21:15,22:15,1.0,181,SI228,Tuesday,7,2025-07-01
35,2025-05-01,JFK,DEN,LATAM,20:00,21:00,1.8,146,LA645,Thursday,5,2025-05-01
505,2025-05-02,JFK,DEN,KLM,12:45,13:45,1.3,137,KL258,Friday,5,2025-05-02
968,2025-05-03,JFK,DEN,Japan Airlines,16:15,18:15,2.5,177,JA761,Saturday,5,2025-05-03
1439,2025-05-04,JFK,DEN,Air Canada,06:15,08:15,2.4,133,AI611,Sunday,5,2025-05-04
1915,2025-05-05,JFK,DEN,Lufthansa,09:15,11:15,2.4,122,LU645,Monday,5,2025-05-05
2393,2025-05-06,JFK,DEN,ANA,18:00,19:00,1.3,143,AN740,Tuesday,5,2025-05-06
2866,2025-05-07,JFK,DEN,Delta,07:45,08:45,1.2,141,DE912,Wednesday,5,2025-05-07
3336,2025-05-08,JFK,DEN,Delta,15:00,17:00,2.3,133,DE153,Thursday,5,2025-05-08
3822,2025-05-09,JFK,DEN,Air Canada,21:45,23:45,2.5,132,AI999,Friday,5,2025-05-09
4297,2025-05-10,JFK,DEN,Japan Airlines,17:45,18:45,1.8,153,JA488,Saturday,5,2025-05-10
4779,2025-05-11,JFK,DEN,Korean Air,22:15,23:15,1.2,160,KO809,Sunday,5,2025-05-11
5253,2025-05-12,JFK,DEN,Air Canada,21:15,23:15,2.4,138,AI938,Monday,5,2025-05-12
5723,2025-05-13,JFK,DEN,Air Canada,20:30,21:30,1.1,139,AI724,Tuesday,5,2025-05-13
6193,2025-05-14,JFK,DEN,Air France,16:15,17:15,1.1,121,AI438,Wednesday,5,2025-05-14
6657,2025-05-15,JFK,DEN,Korean Air,16:45,18:45,2.1,148,KO444,Thursday,5,2025-05-15
7143,2025-05-16,JFK,DEN,United,09:15,10:15,1.7,131,UN822,Friday,5,2025-05-16
7616,2025-05-17,JFK,DEN,Air France,09:15,11:15,2.0,144,AI576,Saturday,5,2025-05-17
8087,2025-05-18,JFK,DEN,ANA,11:15,13:15,2.5,154,AN787,Sunday,5,2025-05-18
8568,2025-05-19,JFK,DEN,Delta,15:15,17:15,2.4,133,DE602,Monday,5,2025-05-19
9044,2025-05-20,JFK,DEN,American,12:45,14:45,2.7,135,AM117,Tuesday,5,2025-05-20
9509,2025-05-21,JFK,DEN,ANA,22:45,23:45,1.5,129,AN708,Wednesday,5,2025-05-21
9986,2025-05-22,JFK,DEN,LATAM,05:45,08:45,3.3,125,LA277,Thursday,5,2025-05-22
10456,2025-05-23,JFK,DEN,Korean Air,19:00,21:00,2.8,159,KO794,Friday,5,2025-05-23
10929,2025-05-24,JFK,DEN,ANA,12:30,13:30,1.6,173,AN248,Saturday,5,2025-05-24
11403,2025-05-25,JFK,DEN,Air Canada,07:15,10:15,3.5,156,AI640,Sunday,5,2025-05-25
11891,2025-05-26,JFK,DEN,LATAM,18:15,20:15,2.8,148,LA575,Monday,5,2025-05-26
12374,2025-05-27,JFK,DEN,Air Canada,07:45,08:45,1.4,131,AI759,Tuesday,5,2025-05-27
12857,2025-05-28,JFK,DEN,Air Canada,16:30,17:30,1.1,155,AI836,Wednesday,5,2025-05-28
13340,2025-05-29,JFK,DEN,LATAM,19:00,20:00,1.9,129,LA251,Thursday,5,2025-05-29
13821,2025-05-30,JFK,DEN,Air Canada,15:45,18:45,3.2,107,AI629,Friday,5,2025-05-30
14286,2025-05-31,JFK,DEN,Air France,09:45,11:45,2.9,148,AI968,Saturday,5,2025-05-31
14766,2025-06-01,JFK,DEN,Singapore Airlines,15:15,16:15,1.5,196,SI498,Sunday,6,2025-06-01
15245,2025-06-02,JFK,DEN,Korean Air,06:00,08:00,2.3,169,KO480,Monday,6,2025-06-02
15723,2025-06-03,JFK,DEN,Korean Air,20:00,23:00,3.0,186,KO673,Tuesday,6,2025-06-03
16197,2025-06-04,JFK,DEN,Delta,05:15,07:15,2.0,146,DE795,Wednesday,6,2025-06-04
16663,2025-06-05,JFK,DEN,ANA,18:30,20:30,2.0,170,AN951,Thursday,6,2025-06-05
17143,2025-06-06,JFK,DEN,Qantas,08:15,11:15,3.4,165,QA544,Friday,6,2025-06-06
17616,2025-06-07,JFK,DEN,ANA,07:45,10:45,3.3,202,AN716,Saturday,6,2025-06-07
18101,2025-06-08,JFK,DEN,Air France,15:30,16:30,1.4,177,AI465,Sunday,6,2025-06-08
18576,2025-06-09,JFK,DEN,ANA,22:15,00:15,2.6,152,AN785,Monday,6,2025-06-09
19048,2025-06-10,JFK,DEN,Air Canada,18:00,21:00,3.2,136,AI932,Tuesday,6,2025-06-10
19522,2025-06-11,JFK,DEN,Air Canada,07:00,09:00,2.1,158,AI879,Wednesday,6,2025-06-11
20003,2025-06-12,JFK,DEN,Delta,15:00,18:00,3.0,156,DE879,Thursday,6,2025-06-12
20478,2025-06-13,JFK,DEN,KLM,11:45,13:45,2.8,168,KL146,Friday,6,2025-06-13
20952,2025-06-14,JFK,DEN,Singapore Airlines,13:00,15:00,2.9,197,SI575,Saturday,6,2025-06-14
21419,2025-06-15,JFK,DEN,Lufthansa,12:30,15:30,3.5,163,LU825,Sunday,6,2025-06-15
21888,2025-06-16,JFK,DEN,ANA,06:00,07:00,1.7,182,AN624,Monday,6,2025-06-16
22353,2025-06-17,JFK,DEN,Delta,18:00,20:00,2.8,160,DE947,Tuesday,6,2025-06-17
22840,2025-06-18,JFK,DEN,Lufthansa,20:45,23:45,3.3,161,LU290,Wednesday,6,2025-06-18
23331,2025-06-19,JFK,DEN,Air Canada,22:30,23:30,1.6,157,AI165,Thursday,6,2025-06-19
23801,2025-06-20,JFK,DEN,Delta,07:30,09:30,2.5,175,DE951,Friday,6,2025-06-20
24294,2025-06-21,JFK,DEN,Korean Air,22:15,23:15,1.3,175,KO284,Saturday,6,2025-06-21
24776,2025-06-22,JFK,DEN,Air Canada,16:45,19:45,3.2,170,AI387,Sunday,6,2025-06-22
25259,2025-06-23,JFK,DEN,Delta,19:30,21:30,2.8,154,DE365,Monday,6,2025-06-23
25721,2025-06-24,JFK,DEN,Singapore Airlines,21:00,22:00,1.1,188,SI646,Tuesday,6,2025-06-24
26193,2025-06-25,JFK,DEN,Singapore Airlines,19:30,20:30,1.8,175,SI276,Wednesday,6,2025-06-25
26680,2025-06-26,JFK,DEN,LATAM,15:45,16:45,1.4,154,LA743,Thursday,6,2025-06-26
27140,2025-06-27,JFK,DEN,Air France,18:30,20:30,2.0,165,AI439,Friday,6,2025-06-27
27605,2025-06-28,JFK,DEN,LATAM,08:30,09:30,1.9,176,LA971,Saturday,6,2025-06-28
28073,2025-06-29,JFK,DEN,Korean Air,09:30,11:30,2.4,209,KO251,Sunday,6,2025-06-29
28539,2025-06-30,JFK,DEN,Air Canada,22:45,01:45,3.2,142,AI240,Monday,6,2025-06-30
29015,2025-07-01,JFK,DEN,United,10:30,12:30,2.3,182,UN790,Tuesday,7,2025-07-01
36,2025-05-01,JFK,LHR,Korean Air,09:45,19:45,10.2,557,KO269,Thursday,5,2025-05-01
506,2025-05-02,JFK,LHR,LATAM,08:00,15:00,7.3,555,LA776,Friday,5,2025-05-02
969,2025-05-03,JFK,LHR,American,09:15,20:15,11.5,636,AM326,Saturday,5,2025-05-03
1440,2025-05-04,JFK,LHR,KLM,07:30,15:30,8.8,576,KL528,Sunday,5,2025-05-04
1916,2025-05-05,JFK,LHR,Singapore Airlines,16:30,02:30,10.1,615,SI539,Monday,5,2025-05-05
2395,2025-05-06,JFK,LHR,American,19:15,04:15,9.7,526,AM405,Tuesday,5,2025-05-06
2868,2025-05-07,JFK,LHR,Air Canada,22:15,09:15,11.6,537,AI918,Wednesday,5,2025-05-07
3337,2025-05-08,JFK,LHR,KLM,22:45,07:45,9.6,535,KL245,Thursday,5,2025-05-08
3823,2025-05-09,JFK,LHR,Singapore Airlines,22:00,06:00,8.7,496,SI303,Friday,5,2025-05-09
4299,2025-05-10,JFK,LHR,Korean Air,08:00,19:00,11.0,656,KO185,Saturday,5,2025-05-10
4780,2025-05-11,JFK,LHR,Air Canada,20:15,04:15,8.8,674,AI791,Sunday,5,2025-05-11
5254,2025-05-12,JFK,LHR,Singapore Airlines,15:00,22:00,7.5,589,SI284,Monday,5,2025-05-12
5725,2025-05-13,JFK,LHR,American,05:15,15:15,10.2,503,AM178,Tuesday,5,2025-05-13
6194,2025-05-14,JFK,LHR,Qantas,13:45,22:45,9.3,513,QA539,Wednesday,5,2025-05-14
6658,2025-05-15,JFK,LHR,KLM,08:15,17:15,9.0,487,KL376,Thursday,5,2025-05-15
7144,2025-05-16,JFK,LHR,Qantas,13:15,22:15,9.1,552,QA381,Friday,5,2025-05-16
7617,2025-05-17,JFK,LHR,Delta,20:30,04:30,8.4,633,DE228,Saturday,5,2025-05-17
8088,2025-05-18,JFK,LHR,American,06:30,15:30,9.0,603,AM312,Sunday,5,2025-05-18
8569,2025-05-19,JFK,LHR,Korean Air,14:45,01:45,11.0,568,KO237,Monday,5,2025-05-19
9046,2025-05-20,JFK,LHR,Japan Airlines,13:15,23:15,10.2,583,JA470,Tuesday,5,2025-05-20
9510,2025-05-21,JFK,LHR,ANA,13:30,00:30,11.8,565,AN545,Wednesday,5,2025-05-21
9987,2025-05-22,JFK,LHR,United,10:30,19:30,9.5,599,UN201,Thursday,5,2025-05-22
10457,2025-05-23,JFK,LHR,Air Canada,17:00,02:00,9.9,523,AI542,Friday,5,2025-05-23
10930,2025-05-24,JFK,LHR,Air Canada,13:00,00:00,11.9,532,AI534,Saturday,5,2025-05-24
11404,2025-05-25,JFK,LHR,Air France,11:00,22:00,11.4,634,AI120,Sunday,5,2025-05-25
11892,2025-05-26,JFK,LHR,Qantas,10:00,19:00,9.2,605,QA729,Monday,5,2025-05-26
12375,2025-05-27,JFK,LHR,Singapore Airlines,15:00,02:00,11.7,633,SI505,Tuesday,5,2025-05-27
12858,2025-05-28,JFK,LHR,ANA,06:30,17:30,11.8,510,AN140,Wednesday,5,2025-05-28
13341,2025-05-29,JFK,LHR,United,18:00,02:00,8.8,565,UN580,Thursday,5,2025-05-29
13822,2025-05-30,JFK,LHR,American,09:15,20:15,11.1,550,AM732,Friday,5,2025-05-30
14287,2025-05-31,JFK,LHR,Singapore Airlines,15:15,00:15,9.6,628,SI522,Saturday,5,2025-05-31
14767,2025-06-01,JFK,LHR,Air France,20:00,03:00,7.8,809,AI585,Sunday,6,2025-06-01
15246,2025-06-02,JFK,LHR,Singapore Airlines,15:30,23:30,8.4,668,SI169,Monday,6,2025-06-02
15724,2025-06-03,JFK,LHR,KLM,15:00,00:00,9.3,607,KL663,Tuesday,6,2025-06-03
16198,2025-06-04,JFK,LHR,LATAM,19:45,03:45,8.1,635,LA872,Wednesday,6,2025-06-04
16665,2025-06-05,JFK,LHR,Japan Airlines,13:00,20:00,7.5,677,JA323,Thursday,6,2025-06-05
17144,2025-06-06,JFK,LHR,Singapore Airlines,18:15,05:15,11.0,757,SI391,Friday,6,2025-06-06
17617,2025-06-07,JFK,LHR,United,19:30,05:30,10.1,666,UN967,Saturday,6,2025-06-07
18102,2025-06-08,JFK,LHR,KLM,15:00,02:00,11.4,618,KL379,Sunday,6,2025-06-08
18577,2025-06-09,JFK,LHR,Korean Air,08:30,19:30,11.5,736,KO227,Monday,6,2025-06-09
19049,2025-06-10,JFK,LHR,Air France,13:15,00:15,11.0,606,AI113,Tuesday,6,2025-06-10
19523,2025-06-11,JFK,LHR,Japan Airlines,05:45,12:45,7.3,669,JA676,Wednesday,6,2025-06-11
20004,2025-06-12,JFK,LHR,Korean Air,06:45,15:45,9.6,656,KO842,Thursday,6,2025-06-12
20480,2025-06-13,JFK,LHR,Qantas,17:45,01:45,8.7,655,QA444,Friday,6,2025-06-13
20954,2025-06-14,JFK,LHR,Lufthansa,10:30,21:30,11.1,676,LU340,Saturday,6,2025-06-14
21420,2025-06-15,JFK,LHR,Delta,17:00,02:00,9.2,673,DE299,Sunday,6,2025-06-15
21889,2025-06-16,JFK,LHR,Delta,18:15,04:15,10.0,694,DE795,Monday,6,2025-06-16
22354,2025-06-17,JFK,LHR,Air Canada,16:00,01:00,9.1,710,AI965,Tuesday,6,2025-06-17
22841,2025-06-18,JFK,LHR,ANA,09:15,16:15,7.2,555,AN296,Wednesday,6,2025-06-18
23332,2025-06-19,JFK,LHR,KLM,09:15,19:15,10.5,635,KL618,Thursday,6,2025-06-19
23803,2025-06-20,JFK,LHR,Delta,14:45,22:45,8.6,594,DE666,Friday,6,2025-06-20
24296,2025-06-21,JFK,LHR,Lufthansa,17:00,03:00,10.4,713,LU514,Saturday,6,2025-06-21
24778,2025-06-22,JFK,LHR,American,10:30,18:30,8.2,779,AM133,Sunday,6,2025-06-22
25261,2025-06-23,JFK,LHR,KLM,20:15,03:15,7.3,623,KL373,Monday,6,2025-06-23
25722,2025-06-24,JFK,LHR,Air France,08:45,16:45,8.2,628,AI715,Tuesday,6,2025-06-24
26194,2025-06-25,JFK,LHR,Qantas,19:00,02:00,7.0,707,QA348,Wednesday,6,2025-06-25
26681,2025-06-26,JFK,LHR,United,18:30,01:30,7.7,627,UN469,Thursday,6,2025-06-26
27141,2025-06-27,JFK,LHR,Qantas,19:00,06:00,11.1,763,QA597,Friday,6,2025-06-27
27607,2025-06-28,JFK,LHR,Singapore Airlines,08:00,19:00,11.8,818,SI671,Saturday,6,2025-06-28
28074,2025-06-29,JFK,LHR,LATAM,19:15,04:15,9.1,646,LA360,Sunday,6,2025-06-29
28540,2025-06-30,JFK,LHR,KLM,17:45,03:45,10.4,639,KL310,Monday,6,2025-06-30
29016,2025-07-01,JFK,LHR,Korean Air,22:45,06:45,8.1,760,KO763,Tuesday,7,2025-07-01
37,2025-05-01,JFK,CDG,Korean Air,18:15,05:15,11.4,551,KO873,Thursday,5,2025-05-01
507,2025-05-02,JFK,CDG,Lufthansa,05:15,13:15,8.5,500,LU168,Friday,5,2025-05-02
970,2025-05-03,JFK,CDG,Delta,13:15,20:15,7.2,577,DE285,Saturday,5,2025-05-03
1442,2025-05-04,JFK,CDG,LATAM,08:30,17:30,9.3,579,LA652,Sunday,5,2025-05-04
1917,2025-05-05,JFK,CDG,LATAM,12:00,21:00,9.9,593,LA730,Monday,5,2025-05-05
2397,2025-05-06,JFK,CDG,Singapore Airlines,16:45,00:45,8.1,663,SI714,Tuesday,5,2025-05-06
2870,2025-05-07,JFK,CDG,Air France,13:15,23:15,10.9,545,AI613,Wednesday,5,2025-05-07
3338,2025-05-08,JFK,CDG,Qantas,17:00,03:00,10.3,627,QA544,Thursday,5,2025-05-08
3825,2025-05-09,JFK,CDG,Qantas,09:45,17:45,8.1,582,QA430,Friday,5,2025-05-09
4300,2025-05-10,JFK,CDG,Japan Airlines,11:30,18:30,7.5,691,JA915,Saturday,5,2025-05-10
4782,2025-05-11,JFK,CDG,LATAM,17:45,01:45,8.4,681,LA274,Sunday,5,2025-05-11
5255,2025-05-12,JFK,CDG,LATAM,05:30,13:30,8.3,500,LA655,Monday,5,2025-05-12
5726,2025-05-13,JFK,CDG,Singapore Airlines,08:45,18:45,10.2,645,SI665,Tuesday,5,2025-05-13
6195,2025-05-14,JFK,CDG,KLM,22:45,08:45,10.5,473,KL994,Wednesday,5,2025-05-14
6659,2025-05-15,JFK,CDG,Delta,20:30,07:30,11.0,520,DE502,Thursday,5,2025-05-15
7146,2025-05-16,JFK,CDG,LATAM,08:45,17:45,9.5,517,LA686,Friday,5,2025-05-16
7618,2025-05-17,JFK,CDG,ANA,22:15,08:15,10.2,606,AN878,Saturday,5,2025-05-17
8090,2025-05-18,JFK,CDG,Air Canada,21:00,04:00,7.7,516,AI943,Sunday,5,2025-05-18
8570,2025-05-19,JFK,CDG,American,21:45,08:45,11.4,472,AM579,Monday,5,2025-05-19
9047,2025-05-20,JFK,CDG,Qantas,05:45,13:45,8.8,601,QA203,Tuesday,5,2025-05-20
9512,2025-05-21,JFK,CDG,Japan Airlines,22:45,08:45,10.7,557,JA298,Wednesday,5,2025-05-21
9988,2025-05-22,JFK,CDG,Japan Airlines,07:30,17:30,10.5,581,JA727,Thursday,5,2025-05-22
10458,2025-05-23,JFK,CDG,KLM,11:30,19:30,8.1,509,KL176,Friday,5,2025-05-23
10931,2025-05-24,JFK,CDG,LATAM,09:00,17:00,8.1,591,LA649,Saturday,5,2025-05-24
11405,2025-05-25,JFK,CDG,Singapore Airlines,11:00,21:00,10.7,741,SI807,Sunday,5,2025-05-25
11894,2025-05-26,JFK,CDG,American,12:00,20:00,8.9,566,AM694,Monday,5,2025-05-26
12376,2025-05-27,JFK,CDG,Air France,20:00,04:00,8.2,557,AI459,Tuesday,5,2025-05-27
12859,2025-05-28,JFK,CDG,Delta,16:45,01:45,9.9,542,DE946,Wednesday,5,2025-05-28
13342,2025-05-29,JFK,CDG,Air Canada,22:45,09:45,11.0,464,AI742,Thursday,5,2025-05-29
13824,2025-05-30,JFK,CDG,Delta,08:45,19:45,11.4,614,DE118,Friday,5,2025-05-30
14288,2025-05-31,JFK,CDG,Delta,13:45,20:45,7.1,535,DE613,Saturday,5,2025-05-31
14768,2025-06-01,JFK,CDG,Singapore Airlines,21:00,08:00,11.3,688,SI666,Sunday,6,2025-06-01
15247,2025-06-02,JFK,CDG,Delta,17:30,00:30,7.5,600,DE547,Monday,6,2025-06-02
15725,2025-06-03,JFK,CDG,American,08:45,15:45,7.5,637,AM341,Tuesday,6,2025-06-03
16199,2025-06-04,JFK,CDG,United,14:45,00:45,10.6,606,UN767,Wednesday,6,2025-06-04
16666,2025-06-05,JFK,CDG,Delta,06:15,13:15,7.1,568,DE390,Thursday,6,2025-06-05
17145,2025-06-06,JFK,CDG,ANA,13:30,20:30,7.7,652,AN742,Friday,6,2025-06-06
17618,2025-06-07,JFK,CDG,United,19:00,06:00,11.8,615,UN981,Saturday,6,2025-06-07
18103,2025-06-08,JFK,CDG,Lufthansa,13:15,20:15,7.2,673,LU815,Sunday,6,2025-06-08
18578,2025-06-09,JFK,CDG,ANA,06:15,17:15,11.0,628,AN128,Monday,6,2025-06-09
19050,2025-06-10,JFK,CDG,LATAM,07:15,14:15,7.2,650,LA889,Tuesday,6,2025-06-10
19525,2025-06-11,JFK,CDG,LATAM,05:15,12:15,7.7,552,LA829,Wednesday,6,2025-06-11
20005,2025-06-12,JFK,CDG,United,13:00,20:00,7.2,617,UN878,Thursday,6,2025-06-12
20481,2025-06-13,JFK,CDG,Delta,20:30,03:30,7.0,645,DE667,Friday,6,2025-06-13
20955,2025-06-14,JFK,CDG,Singapore Airlines,11:00,19:00,8.6,704,SI456,Saturday,6,2025-06-14
21421,2025-06-15,JFK,CDG,KLM,21:30,06:30,9.6,586,KL605,Sunday,6,2025-06-15
21891,2025-06-16,JFK,CDG,Qantas,08:00,17:00,9.7,663,QA152,Monday,6,2025-06-16
22355,2025-06-17,JFK,CDG,Japan Airlines,19:30,04:30,9.7,734,JA860,Tuesday,6,2025-06-17
22843,2025-06-18,JFK,CDG,Air Canada,09:15,19:15,10.4,577,AI824,Wednesday,6,2025-06-18
23333,2025-06-19,JFK,CDG,Air Canada,21:00,05:00,8.5,594,AI814,Thursday,6,2025-06-19
23804,2025-06-20,JFK,CDG,Air France,16:15,03:15,11.2,679,AI348,Friday,6,2025-06-20
24297,2025-06-21,JFK,CDG,United,16:45,03:45,11.0,544,UN430,Saturday,6,2025-06-21
24780,2025-06-22,JFK,CDG,Lufthansa,17:15,01:15,8.3,670,LU488,Sunday,6,2025-06-22
25263,2025-06-23,JFK,CDG,LATAM,12:15,21:15,9.6,628,LA503,Monday,6,2025-06-23
25723,2025-06-24,JFK,CDG,KLM,05:45,14:45,9.9,564,KL279,Tuesday,6,2025-06-24
26196,2025-06-25,JFK,CDG,Delta,16:45,03:45,11.0,664,DE843,Wednesday,6,2025-06-25
26682,2025-06-26,JFK,CDG,Lufthansa,07:30,17:30,10.9,573,LU974,Thursday,6,2025-06-26
27142,2025-06-27,JFK,CDG,Korean Air,09:00,16:00,7.2,692,KO459,Friday,6,2025-06-27
27609,2025-06-28,JFK,CDG,Japan Airlines,08:15,15:15,7.6,823,JA962,Saturday,6,2025-06-28
28075,2025-06-29,JFK,CDG,KLM,06:30,13:30,7.6,694,KL172,Sunday,6,2025-06-29
28541,2025-06-30,JFK,CDG,Air Canada,14:00,00:00,10.8,655,AI613,Monday,6,2025-06-30
29018,2025-07-01,JFK,CDG,Lufthansa,12:00,21:00,9.0,727,LU393,Tuesday,7,2025-07-01
38,2025-05-01,JFK,FRA,Japan Airlines,11:30,21:30,10.6,591,JA787,Thursday,5,2025-05-01
509,2025-05-02,JFK,FRA,Air Canada,06:15,14:15,8.7,496,AI145,Friday,5,2025-05-02
971,2025-05-03,JFK,FRA,Qantas,06:45,15:45,9.9,600,QA662,Saturday,5,2025-05-03
1443,2025-05-04,JFK,FRA,Air France,19:15,05:15,10.6,659,AI154,Sunday,5,2025-05-04
1918,2025-05-05,JFK,FRA,LATAM,22:30,07:30,9.6,533,LA252,Monday,5,2025-05-05
2398,2025-05-06,JFK,FRA,Delta,10:30,18:30,8.1,513,DE297,Tuesday,5,2025-05-06
2871,2025-05-07,JFK,FRA,Qantas,17:15,04:15,11.2,596,QA391,Wednesday,5,2025-05-07
3339,2025-05-08,JFK,FRA,KLM,17:15,00:15,7.6,540,KL727,Thursday,5,2025-05-08
3826,2025-05-09,JFK,FRA,United,06:45,16:45,10.3,466,UN840,Friday,5,2025-05-09
